Start	End	Open	High	Low	Close	Volume	Market Cap	Circulating Supply
2012-05-16	2012-05-17	5.0887	5.0887	5.0887	5.0887	0	45784687.73	
2012-05-17	2012-05-18	5.0998	5.0998	5.0998	5.0998	0	45884558.03	
2012-05-18	2012-05-19	5.118	5.118	5.118	5.118	0	46186424.27	
2012-05-19	2012-05-20	5.0995	5.0995	5.0995	5.0995	0	46029744.34	
2012-05-20	2012-05-21	5.09	5.09	5.09	5.09	0	45943994.25	
2012-05-21	2012-05-22	5.0998	5.0998	5.0998	5.0998	0	46032452.24	
2012-05-22	2012-05-23	5.0988	5.0988	5.0988	5.0988	0	46152139.19	
2012-05-23	2012-05-24	5.1397	5.1397	5.1397	5.1397	0	46537435.07	
2012-05-24	2012-05-25	5.119	5.119	5.119	5.119	0	46350006.83	
2012-05-25	2012-05-26	5.1455	5.1455	5.1455	5.1455	0	46589951.19	
2012-05-26	2012-05-27	5.1032	5.1032	5.1032	5.1032	0	46246502.99	
2012-05-27	2012-05-28	5.139	5.139	5.139	5.139	0	46678179.38	
2012-05-28	2012-05-29	5.1358	5.1358	5.1358	5.1358	0	46649113.38	
2012-05-29	2012-05-30	5.15	5.15	5.15	5.15	0	46778093.75	
2012-05-30	2012-05-31	5.135	5.135	5.135	5.135	0	46662953.68	
2012-05-31	2012-06-01	5.1801	5.1801	5.1801	5.1801	0	47201060.41	
2012-06-01	2012-06-02	5.2748	5.2748	5.2748	5.2748	0	48063966.61	
2012-06-02	2012-06-03	5.249	5.249	5.249	5.249	0	47828877.06	
2012-06-03	2012-06-04	5.2051	5.2051	5.2051	5.2051	0	47473762.93	
2012-06-04	2012-06-05	5.266	5.266	5.266	5.266	0	48139533.95	
2012-06-05	2012-06-06	5.44	5.44	5.44	5.44	0	49730168	
2012-06-06	2012-06-07	5.46	5.46	5.46	5.46	0	49912999.5	
2012-06-07	2012-06-08	5.591	5.591	5.591	5.591	0	51152260.61	
2012-06-08	2012-06-09	5.633	5.633	5.633	5.633	0	51660301.68	
2012-06-09	2012-06-10	5.56	5.56	5.56	5.56	0	50990817.92	
2012-06-10	2012-06-11	5.4683	5.4683	5.4683	5.4683	0	50149836.26	
2012-06-11	2012-06-12	5.5747	5.5747	5.5747	5.5747	0	51221685.7	
2012-06-12	2012-06-13	5.7	5.7	5.7	5.7	0	52444132.5	
2012-06-13	2012-06-14	5.929	5.929	5.929	5.929	0	54551098.52	
2012-06-14	2012-06-15	5.9541	5.9541	5.9541	5.9541	0	54782036.72	
2012-06-15	2012-06-16	6.5	6.5	6.5	6.5	0	59927589.02	
2012-06-16	2012-06-17	6.4	6.4	6.4	6.4	0	59071973.33	
2012-06-17	2012-06-18	6.1638	6.1638	6.1638	6.1638	0	56891848.32	
2012-06-18	2012-06-19	6.31	6.31	6.31	6.31	0	58241273.71	
2012-06-19	2012-06-20	6.4988	6.4988	6.4988	6.4988	0	60164885.12	
2012-06-20	2012-06-21	6.67	6.67	6.67	6.67	0	61766715.15	
2012-06-21	2012-06-22	6.6801	6.6801	6.6801	6.6801	0	61860244.95	
2012-06-22	2012-06-23	6.5478	6.5478	6.5478	6.5478	0	60635097.07	
2012-06-23	2012-06-24	6.4285	6.4285	6.4285	6.4285	0	59679946.82	
2012-06-24	2012-06-25	6.35	6.35	6.35	6.35	0	58990071.25	
2012-06-25	2012-06-26	6.3048	6.3048	6.3048	6.3048	0	58570173.42	
2012-06-26	2012-06-27	6.4195	6.4195	6.4195	6.4195	0	59635710.61	
2012-06-27	2012-06-28	6.647	6.647	6.647	6.647	0	61923976.49	
2012-06-28	2012-06-29	6.6059	6.6059	6.6059	6.6059	0	61559060.92	
2012-06-29	2012-06-30	6.65	6.65	6.65	6.65	0	61970020	
2012-06-30	2012-07-01	6.69	6.69	6.69	6.69	0	62342772	
2012-07-01	2012-07-02	6.629	6.629	6.629	6.629	0	61953590.55	
2012-07-02	2012-07-03	6.76	6.76	6.76	6.76	0	63188649.33	
2012-07-03	2012-07-04	6.4499	6.4499	6.4499	6.4499	0	60290010.26	
2012-07-04	2012-07-05	6.5101	6.5101	6.5101	6.5101	0	60852725.74	
2012-07-05	2012-07-06	6.67	6.67	6.67	6.67	0	62541357.67	
2012-07-06	2012-07-07	6.6481	6.6481	6.6481	6.6481	0	62338735.09	
2012-07-07	2012-07-08	6.7621	6.7621	6.7621	6.7621	0	63407704.54	
2012-07-08	2012-07-09	6.799	6.799	6.799	6.799	0	63801440.64	
2012-07-09	2012-07-10	7.0215	7.0215	7.0215	7.0215	0	66045808.84	
2012-07-10	2012-07-11	7.1999	7.1999	7.1999	7.1999	0	67723879.38	
2012-07-11	2012-07-12	7.15	7.15	7.15	7.15	0	67254508.75	
2012-07-12	2012-07-13	7.7644	7.7644	7.7644	7.7644	0	73100788.84	
2012-07-13	2012-07-14	7.6651	7.6651	7.6651	7.6651	0	72324082.99	
2012-07-14	2012-07-15	7.5421	7.5421	7.5421	7.5421	0	71163515.98	
2012-07-15	2012-07-16	7.621	7.621	7.621	7.621	0	71907977.25	
2012-07-16	2012-07-17	8.4996	8.4996	8.4996	8.4996	0	80286862.78	
2012-07-17	2012-07-18	8.8	8.8	8.8	8.8	0	83302780	
2012-07-18	2012-07-19	9.1098	9.1098	9.1098	9.1098	0	86235416.51	
2012-07-19	2012-07-20	8.87	8.87	8.87	8.87	0	83965415.75	
2012-07-20	2012-07-21	8.52	8.52	8.52	8.52	0	80772686.77	
2012-07-21	2012-07-22	8.8455	8.8455	8.8455	8.8455	0	83992592.67	
2012-07-22	2012-07-23	8.4096	8.4096	8.4096	8.4096	0	79853496.96	
2012-07-23	2012-07-24	8.4457	8.4457	8.4457	8.4457	0	80196285.11	
2012-07-24	2012-07-25	8.6	8.6	8.6	8.6	0	81788533.78	
2012-07-25	2012-07-26	8.8	8.8	8.8	8.8	0	83818845	
2012-07-26	2012-07-27	8.9	8.9	8.9	8.9	0	84771331.88	
2012-07-27	2012-07-28	8.9	8.9	8.9	8.9	0	84771331.88	
2012-07-28	2012-07-29	8.8881	8.8881	8.8881	8.8881	0	84880180.21	
2012-07-29	2012-07-30	8.7103	8.7103	8.7103	8.7103	0	83234773.92	
2012-07-30	2012-07-31	9.098	9.098	9.098	9.098	0	86939597.15	
2012-07-31	2012-08-01	9.35	9.35	9.35	9.35	0	89347684.48	
2012-08-01	2012-08-02	9.5503	9.5503	9.5503	9.5503	0	91493400.22	
2012-08-02	2012-08-03	10.53	10.53	10.53	10.53	0	100949157.6	
2012-08-03	2012-08-04	10.97	10.97	10.97	10.97	0	105167356	
2012-08-04	2012-08-05	10.984	10.984	10.984	10.984	0	105301571.4	
2012-08-05	2012-08-06	10.87	10.87	10.87	10.87	0	104508969.5	
2012-08-06	2012-08-07	10.8552	10.8552	10.8552	10.8552	0	104395182.1	
2012-08-07	2012-08-08	11.1	11.1	11.1	11.1	0	106749440	
2012-08-08	2012-08-09	11.0553	11.0553	11.0553	11.0553	0	106341973.2	
2012-08-09	2012-08-10	11.0611	11.0611	11.0611	11.0611	0	106698297.2	
2012-08-10	2012-08-11	11.3864	11.3864	11.3864	11.3864	0	109836227.1	
2012-08-11	2012-08-12	11.5102	11.5102	11.5102	11.5102	0	111030434.6	
2012-08-12	2012-08-13	11.624	11.624	11.624	11.624	0	112272038.5	
2012-08-13	2012-08-14	12.0375	12.0375	12.0375	12.0375	0	116477458.1	
2012-08-14	2012-08-15	12.19	12.19	12.19	12.19	0	117953081.2	
2012-08-15	2012-08-16	13.25	13.25	13.25	13.25	0	128209870.8	
2012-08-16	2012-08-17	13.5	13.5	13.5	13.5	0	130891413.9	
2012-08-17	2012-08-18	11.5836	11.5836	11.5836	11.5836	0	112434162.1	
2012-08-18	2012-08-19	11.61	11.61	11.61	11.61	0	112690409.1	
2012-08-19	2012-08-20	8	8	8	8	0	77650583.33	
2012-08-20	2012-08-21	10.1	10.1	10.1	10.1	0	98273101.85	
2012-08-21	2012-08-22	9.915	9.915	9.915	9.915	0	96537480.13	
2012-08-22	2012-08-23	9.8068	9.8068	9.8068	9.8068	0	95483989.92	
2012-08-23	2012-08-24	10.1	10.1	10.1	10.1	0	98403333.69	
2012-08-24	2012-08-25	10.6	10.6	10.6	10.6	0	103521918.8	
2012-08-25	2012-08-26	10.5239	10.5239	10.5239	10.5239	0	102778709.5	
2012-08-26	2012-08-27	10.61	10.61	10.61	10.61	0	103619580.9	
2012-08-27	2012-08-28	10.95	10.95	10.95	10.95	0	107046851.2	
2012-08-28	2012-08-29	10.94	10.94	10.94	10.94	0	107172730	
2012-08-29	2012-08-30	10.9169	10.9169	10.9169	10.9169	0	106946432.9	
2012-08-30	2012-08-31	10.777	10.777	10.777	10.777	0	105575915.1	
2012-08-31	2012-09-01	10.16	10.16	10.16	10.16	0	99646647.4	
2012-09-01	2012-09-02	9.9654	9.9654	9.9654	9.9654	0	97926248.78	
2012-09-02	2012-09-03	10.2041	10.2041	10.2041	10.2041	0	100271864.2	
2012-09-03	2012-09-04	10.53	10.53	10.53	10.53	0	103474361.3	
2012-09-04	2012-09-05	10.3847	10.3847	10.3847	10.3847	0	102205013.1	
2012-09-05	2012-09-06	10.9997	10.9997	10.9997	10.9997	0	108421018	
2012-09-06	2012-09-07	11.181	11.181	11.181	11.181	0	110208042.2	
2012-09-07	2012-09-08	11	11	11	11	0	108423975	
2012-09-08	2012-09-09	11.037	11.037	11.037	11.037	0	109104366	
2012-09-09	2012-09-10	11.02	11.02	11.02	11.02	0	108962385.1	
2012-09-10	2012-09-11	11.17	11.17	11.17	11.17	0	110445539.2	
2012-09-11	2012-09-12	11.3308	11.3308	11.3308	11.3308	0	112035480.3	
2012-09-12	2012-09-13	11.3649	11.3649	11.3649	11.3649	0	112689351.6	
2012-09-13	2012-09-14	11.399	11.399	11.399	11.399	0	113052456	
2012-09-14	2012-09-15	11.67	11.67	11.67	11.67	0	115740166.8	
2012-09-15	2012-09-16	11.75	11.75	11.75	11.75	0	116533587	
2012-09-16	2012-09-17	11.87	11.87	11.87	11.87	0	117978777.4	
2012-09-17	2012-09-18	11.89	11.89	11.89	11.89	0	118291826.5	
2012-09-18	2012-09-19	12.25	12.25	12.25	12.25	0	121873412.5	
2012-09-19	2012-09-20	12.5725	12.5725	12.5725	12.5725	0	125081916.6	
2012-09-20	2012-09-21	12.2825	12.2825	12.2825	12.2825	0	122482906.8	
2012-09-21	2012-09-22	12.368	12.368	12.368	12.368	0	123438824	
2012-09-22	2012-09-23	12.2378	12.2378	12.2378	12.2378	0	122139362.9	
2012-09-23	2012-09-24	12.1933	12.1933	12.1933	12.1933	0	121695230.7	
2012-09-24	2012-09-25	12.1	12.1	12.1	12.1	0	121093444.5	
2012-09-25	2012-09-26	12.197	12.197	12.197	12.197	0	122108639.2	
2012-09-26	2012-09-27	12.27	12.27	12.27	12.27	0	122839469	
2012-09-27	2012-09-28	12.3089	12.3089	12.3089	12.3089	0	123228911.2	
2012-09-28	2012-09-29	12.391	12.391	12.391	12.391	0	124344202.9	
2012-09-29	2012-09-30	12.3631	12.3631	12.3631	12.3631	0	124146180.7	
2012-09-30	2012-10-01	12.4	12.4	12.4	12.4	0	124516718.3	
2012-10-01	2012-10-02	12.4	12.4	12.4	12.4	0	124516718.3	
2012-10-02	2012-10-03	12.84	12.84	12.84	12.84	0	129167603	
2012-10-03	2012-10-04	12.89	12.89	12.89	12.89	0	129852168.2	
2012-10-04	2012-10-05	12.85	12.85	12.85	12.85	0	129449213.4	
2012-10-05	2012-10-06	12.688	12.688	12.688	12.688	0	127817246.7	
2012-10-06	2012-10-07	12.505	12.505	12.505	12.505	0	126002316.3	
2012-10-07	2012-10-08	11.8	11.8	11.8	11.8	0	119241605.8	
2012-10-08	2012-10-09	11.7781	11.7781	11.7781	11.7781	0	119020301.5	
2012-10-09	2012-10-10	11.895	11.895	11.895	11.895	0	120201601.8	
2012-10-10	2012-10-11	12.12	12.12	12.12	12.12	0	122475276.5	
2012-10-11	2012-10-12	12.03	12.03	12.03	12.03	0	121906959.3	
2012-10-12	2012-10-13	12	12	12	12	0	121635300	
2012-10-13	2012-10-14	11.861	11.861	11.861	11.861	0	120226357.8	
2012-10-14	2012-10-15	11.7389	11.7389	11.7389	11.7389	0	118988718.6	
2012-10-15	2012-10-16	11.8381	11.8381	11.8381	11.8381	0	120253896.9	
2012-10-16	2012-10-17	11.8499	11.8499	11.8499	11.8499	0	120470304.9	
2012-10-17	2012-10-18	11.81	11.81	11.81	11.81	0	120064667.3	
2012-10-18	2012-10-19	11.9398	11.9398	11.9398	11.9398	0	121384260.4	
2012-10-19	2012-10-20	11.7401	11.7401	11.7401	11.7401	0	119586089.4	
2012-10-20	2012-10-21	11.7399	11.7399	11.7399	11.7399	0	119715208.9	
2012-10-21	2012-10-22	11.6311	11.6311	11.6311	11.6311	0	118605743.3	
2012-10-22	2012-10-23	11.7101	11.7101	11.7101	11.7101	0	119411329.5	
2012-10-23	2012-10-24	11.65	11.65	11.65	11.65	0	119031597.8	
2012-10-24	2012-10-25	11.65	11.65	11.65	11.65	0	119157510.6	
2012-10-25	2012-10-26	10.8616	10.8616	10.8616	10.8616	0	111093666.7	
2012-10-26	2012-10-27	10.1706	10.1706	10.1706	10.1706	0	104026041	
2012-10-27	2012-10-28	10.2605	10.2605	10.2605	10.2605	0	105127818.8	
2012-10-28	2012-10-29	10.7	10.7	10.7	10.7	0	109774599.2	
2012-10-29	2012-10-30	10.6	10.6	10.6	10.6	0	108748668.3	
2012-10-30	2012-10-31	10.8875	10.8875	10.8875	10.8875	0	111698219.5	
2012-10-31	2012-11-01	11.201	11.201	11.201	11.201	0	115132466.7	
2012-11-01	2012-11-02	10.57	10.57	10.57	10.57	0	108773667.9	
2012-11-02	2012-11-03	10.4688	10.4688	10.4688	10.4688	0	107732239.8	
2012-11-03	2012-11-04	10.6425	10.6425	10.6425	10.6425	0	109519750.3	
2012-11-04	2012-11-05	10.8001	10.8001	10.8001	10.8001	0	111235748.7	
2012-11-05	2012-11-06	10.748	10.748	10.748	10.748	0	110942804.1	
2012-11-06	2012-11-07	10.899	10.899	10.899	10.899	0	112501453.4	
2012-11-07	2012-11-08	10.92	10.92	10.92	10.92	0	112718219.3	
2012-11-08	2012-11-09	10.925	10.925	10.925	10.925	0	112826526.4	
2012-11-09	2012-11-10	10.815	10.815	10.815	10.815	0	111971142.3	
2012-11-10	2012-11-11	10.89	10.89	10.89	10.89	0	112747641.2	
2012-11-11	2012-11-12	10.8687	10.8687	10.8687	10.8687	0	112527115.5	
2012-11-12	2012-11-13	11.008	11.008	11.008	11.008	0	113969332.8	
2012-11-13	2012-11-14	10.9512	10.9512	10.9512	10.9512	0	113670833.7	
2012-11-14	2012-11-15	10.95	10.95	10.95	10.95	0	113707811.3	
2012-11-15	2012-11-16	11.1977	11.1977	11.1977	11.1977	0	116279996.2	
2012-11-16	2012-11-17	11.7489	11.7489	11.7489	11.7489	0	122003808.5	
2012-11-17	2012-11-18	11.7889	11.7889	11.7889	11.7889	0	122612026.3	
2012-11-18	2012-11-19	11.6515	11.6515	11.6515	11.6515	0	121344255.5	
2012-11-19	2012-11-20	11.7999	11.7999	11.7999	11.7999	0	122889763.6	
2012-11-20	2012-11-21	11.7328	11.7328	11.7328	11.7328	0	122190952.3	
2012-11-21	2012-11-22	11.77	11.77	11.77	11.77	0	122699139.7	
2012-11-22	2012-11-23	12.4219	12.4219	12.4219	12.4219	0	129753965.7	
2012-11-23	2012-11-24	12.345	12.345	12.345	12.345	0	128950700.5	
2012-11-24	2012-11-25	12.4115	12.4115	12.4115	12.4115	0	129645331.7	
2012-11-25	2012-11-26	12.4821	12.4821	12.4821	12.4821	0	130489387.3	
2012-11-26	2012-11-27	12.2455	12.2455	12.2455	12.2455	0	128283194.7	
2012-11-27	2012-11-28	12.2	12.2	12.2	12.2	0	127806539.2	
2012-11-28	2012-11-29	12.3477	12.3477	12.3477	12.3477	0	129353836.4	
2012-11-29	2012-11-30	12.45	12.45	12.45	12.45	0	130600993.2	
2012-11-30	2012-12-01	12.565	12.565	12.565	12.565	0	131972550.9	
2012-12-01	2012-12-02	12.562	12.562	12.562	12.562	0	131941041.4	
2012-12-02	2012-12-03	12.5	12.5	12.5	12.5	0	131289843.8	
2012-12-03	2012-12-04	12.679	12.679	12.679	12.679	0	133231794.3	
2012-12-04	2012-12-05	13.41	13.41	13.41	13.41	0	141052624	
2012-12-05	2012-12-06	13.38	13.38	13.38	13.38	0	140737070.1	
2012-12-06	2012-12-07	13.299	13.299	13.299	13.299	0	139885074.3	
2012-12-07	2012-12-08	13.4999	13.4999	13.4999	13.4999	0	141998234.1	
2012-12-08	2012-12-09	13.4201	13.4201	13.4201	13.4201	0	141275623.3	
2012-12-09	2012-12-10	13.388	13.388	13.388	13.388	0	141028299.5	
2012-12-10	2012-12-11	13.4334	13.4334	13.4334	13.4334	0	141506540	
2012-12-11	2012-12-12	13.557	13.557	13.557	13.557	0	142808534.2	
2012-12-12	2012-12-13	13.6989	13.6989	13.6989	13.6989	0	144319736.8	
2012-12-13	2012-12-14	13.7001	13.7001	13.7001	13.7001	0	144521784.1	
2012-12-14	2012-12-15	13.6	13.6	13.6	13.6	0	143465833.3	
2012-12-15	2012-12-16	13.4901	13.4901	13.4901	13.4901	0	142306502.8	
2012-12-16	2012-12-17	13.3	13.3	13.3	13.3	0	140301145.8	
2012-12-17	2012-12-18	13.2501	13.2501	13.2501	13.2501	0	139818015	
2012-12-18	2012-12-19	13.299	13.299	13.299	13.299	0	140482989.1	
2012-12-19	2012-12-20	13.599	13.599	13.599	13.599	0	143652016.6	
2012-12-20	2012-12-21	13.5246	13.5246	13.5246	13.5246	0	142866097.8	
2012-12-21	2012-12-22	13.5	13.5	13.5	13.5	0	142606237.5	
2012-12-22	2012-12-23	13.3714	13.3714	13.3714	13.3714	0	141357133.1	
2012-12-23	2012-12-24	13.312	13.312	13.312	13.312	0	140811493.3	
2012-12-24	2012-12-25	13.38	13.38	13.38	13.38	0	141530782.8	
2012-12-25	2012-12-26	13.35	13.35	13.35	13.35	0	141213449.2	
2012-12-26	2012-12-27	13.4679	13.4679	13.4679	13.4679	0	142511178.9	
2012-12-27	2012-12-28	13.4217	13.4217	13.4217	13.4217	0	142170853.2	
2012-12-28	2012-12-29	13.4212	13.4212	13.4212	13.4212	0	142165556.9	
2012-12-29	2012-12-30	13.4	13.4	13.4	13.4	0	141940993.5	
2012-12-30	2012-12-31	13.45	13.45	13.45	13.45	0	142564032	
2012-12-31	2013-01-01	13.51	13.51	13.51	13.51	0	143306339.9	
2013-01-01	2013-01-02	13.3041	13.3041	13.3041	13.3041	0	141122270.7	
2013-01-02	2013-01-03	13.28	13.28	13.28	13.28	0	140866631.7	
2013-01-03	2013-01-04	13.3979	13.3979	13.3979	13.3979	0	142283686.7	
2013-01-04	2013-01-05	13.5	13.5	13.5	13.5	0	143397407.8	
2013-01-05	2013-01-06	13.44	13.44	13.44	13.44	0	142760086	
2013-01-06	2013-01-07	13.454	13.454	13.454	13.454	0	142908794.4	
2013-01-07	2013-01-08	13.5876	13.5876	13.5876	13.5876	0	144520752.3	
2013-01-08	2013-01-09	13.7428	13.7428	13.7428	13.7428	0	146177067.3	
2013-01-09	2013-01-10	13.77	13.77	13.77	13.77	0	146466383.6	
2013-01-10	2013-01-11	14.14	14.14	14.14	14.14	0	150401936.4	
2013-01-11	2013-01-12	14.137	14.137	14.137	14.137	0	150572305.5	
2013-01-12	2013-01-13	14.237	14.237	14.237	14.237	0	151638109	
2013-01-13	2013-01-14	14.116	14.116	14.116	14.116	0	150349339.6	
2013-01-14	2013-01-15	14.3	14.3	14.3	14.3	0	152309121.3	
2013-01-15	2013-01-16	14.25	14.25	14.25	14.25	0	151883702	
2013-01-16	2013-01-17	14.73	14.73	14.73	14.73	0	157103091.2	
2013-01-17	2013-01-18	15.5	15.5	15.5	15.5	0	165315540.6	
2013-01-18	2013-01-19	15.705	15.705	15.705	15.705	0	167501972	
2013-01-19	2013-01-20	15.615	15.615	15.615	15.615	0	166560057.2	
2013-01-20	2013-01-21	15.7	15.7	15.7	15.7	0	167675035.1	
2013-01-21	2013-01-22	16.8	16.8	16.8	16.8	0	179422967.5	
2013-01-22	2013-01-23	17.2614	17.2614	17.2614	17.2614	0	184350691.1	
2013-01-23	2013-01-24	17.5	17.5	17.5	17.5	0	186898924.5	
2013-01-24	2013-01-25	16.896	16.896	16.896	16.896	0	180627484.8	
2013-01-25	2013-01-26	17.4	17.4	17.4	17.4	0	186084082.5	
2013-01-26	2013-01-27	17.88	17.88	17.88	17.88	0	191217436.5	
2013-01-27	2013-01-28	17.8182	17.8182	17.8182	17.8182	0	190556517.2	
2013-01-28	2013-01-29	18.721	18.721	18.721	18.721	0	200439046.8	
2013-01-29	2013-01-30	19.5254	19.5254	19.5254	19.5254	0	209097752.7	
2013-01-30	2013-01-31	19.7	19.7	19.7	19.7	0	210967546.3	
2013-01-31	2013-02-01	20.41	20.41	20.41	20.41	0	218606887	
2013-02-01	2013-02-02	20.499	20.499	20.499	20.499	0	219829824	
2013-02-02	2013-02-03	19.63	19.63	19.63	19.63	0	210510729.5	
2013-02-03	2013-02-04	20.59	20.59	20.59	20.59	0	220805701.5	
2013-02-04	2013-02-05	20.4301	20.4301	20.4301	20.4301	0	219257215.9	
2013-02-05	2013-02-06	20.6	20.6	20.6	20.6	0	221212842.5	
2013-02-06	2013-02-07	21.18	21.18	21.18	21.18	0	227441165.3	
2013-02-07	2013-02-08	22.15	22.15	22.15	22.15	0	237857498.1	
2013-02-08	2013-02-09	22.66	22.66	22.66	22.66	0	243608241.9	
2013-02-09	2013-02-10	23.65	23.65	23.65	23.65	0	254312884.4	
2013-02-10	2013-02-11	23.9698	23.9698	23.9698	23.9698	0	257751753.7	
2013-02-11	2013-02-12	24.65	24.65	24.65	24.65	0	265092122.9	
2013-02-12	2013-02-13	25.1698	25.1698	25.1698	25.1698	0	271020383.5	
2013-02-13	2013-02-14	24.2	24.2	24.2	24.2	0	260577886.3	
2013-02-14	2013-02-15	27.2205	27.2205	27.2205	27.2205	0	293101667.5	
2013-02-15	2013-02-16	27.1	27.1	27.1	27.1	0	291969256.6	
2013-02-16	2013-02-17	27.2158	27.2158	27.2158	27.2158	0	293442456.6	
2013-02-17	2013-02-18	26.8146	26.8146	26.8146	26.8146	0	289116693.1	
2013-02-18	2013-02-19	26.95	26.95	26.95	26.95	0	290660564.5	
2013-02-19	2013-02-20	29.4176	29.4176	29.4176	29.4176	0	317608221.6	
2013-02-20	2013-02-21	29.645	29.645	29.645	29.645	0	320063354.2	
2013-02-21	2013-02-22	29.7477	29.7477	29.7477	29.7477	0	321172158.6	
2013-02-22	2013-02-23	30.2454	30.2454	30.2454	30.2454	0	326944259.6	
2013-02-23	2013-02-24	29.8	29.8	29.8	29.8	0	322163702.5	
2013-02-24	2013-02-25	29.89	29.89	29.89	29.89	0	323136680.1	
2013-02-25	2013-02-26	30.4	30.4	30.4	30.4	0	328894090.3	
2013-02-26	2013-02-27	31.1	31.1	31.1	31.1	0	336664108.8	
2013-02-27	2013-02-28	30.9012	30.9012	30.9012	30.9012	0	334512056.5	
2013-02-28	2013-03-01	33.38	33.38	33.38	33.38	0	361501889.1	
2013-03-01	2013-03-02	34.5	34.5	34.5	34.5	0	373964762.5	
2013-03-02	2013-03-03	34.25	34.25	34.25	34.25	0	371254872.9	
2013-03-03	2013-03-04	34.5	34.5	34.5	34.5	0	373964762.5	
2013-03-04	2013-03-05	36.152	36.152	36.152	36.152	0	392260819.2	
2013-03-05	2013-03-06	40.33	40.33	40.33	40.33	0	437730225.1	
2013-03-06	2013-03-07	41.0201	41.0201	41.0201	41.0201	0	445220372.1	
2013-03-07	2013-03-08	42	42	42	42	0	455899948.4	
2013-03-08	2013-03-09	44.18	44.18	44.18	44.18	0	480152105.8	
2013-03-09	2013-03-10	46.85	46.85	46.85	46.85	0	509169899.4	
2013-03-10	2013-03-11	46	46	46	46	0	499932025	
2013-03-11	2013-03-12	48.4	48.4	48.4	48.4	0	526526702	
2013-03-12	2013-03-13	44.2899	44.2899	44.2899	44.2899	0	481973210.7	
2013-03-13	2013-03-14	46.92	46.92	46.92	46.92	0	510594583.5	
2013-03-14	2013-03-15	47.1696	47.1696	47.1696	47.1696	0	513404139.7	
2013-03-15	2013-03-16	46.95	46.95	46.95	46.95	0	511590039.2	
2013-03-16	2013-03-17	47.0002	47.0002	47.0002	47.0002	0	512137042.8	
2013-03-17	2013-03-18	47.4	47.4	47.4	47.4	0	516521702.7	
2013-03-18	2013-03-19	51.6	51.6	51.6	51.6	0	562996635	
2013-03-19	2013-03-20	59.14	59.14	59.14	59.14	0	645263972.8	
2013-03-20	2013-03-21	64.4888	64.4888	64.4888	64.4888	0	703668029.7	
2013-03-21	2013-03-22	70.85	70.85	70.85	70.85	0	774033593.1	
2013-03-22	2013-03-23	69.865	69.865	69.865	69.865	0	763272505.1	
2013-03-23	2013-03-24	64.35	64.35	64.35	64.35	0	703445309.5	
2013-03-24	2013-03-25	71.5	71.5	71.5	71.5	0	782162631.3	
2013-03-25	2013-03-26	73.6	73.6	73.6	73.6	0	805135240	
2013-03-26	2013-03-27	78.5	78.5	78.5	78.5	0	858934346	
2013-03-27	2013-03-28	88.92	88.92	88.92	88.92	0	973981885.5	
2013-03-28	2013-03-29	86.18	86.18	86.18	86.18	0	943969398.3	
2013-03-29	2013-03-30	90.5	90.5	90.5	90.5	0	991288356.3	
2013-03-30	2013-03-31	92.19	92.19	92.19	92.19	0	1010708121	
2013-03-31	2013-04-01	93.03	93.03	93.03	93.03	0	1020314084	
2013-04-01	2013-04-02	104	104	104	104	0	1140628450	
2013-04-02	2013-04-03	117.98	117.98	117.98	117.98	0	1294772852	
2013-04-03	2013-04-04	135	135	135	135	0	1482548063	
2013-04-04	2013-04-05	132.12	132.12	132.12	132.12	0	1450920371	
2013-04-05	2013-04-06	142.3236	142.3236	142.3236	142.3236	0	1562988633	
2013-04-06	2013-04-07	142.6311	142.6311	142.6311	142.6311	0	1568369793	
2013-04-07	2013-04-08	162.301	162.301	162.301	162.301	0	1784659767	
2013-04-08	2013-04-09	187.5	187.5	187.5	187.5	0	2061747656	
2013-04-09	2013-04-10	230	230	230	230	0	2531070818	
2013-04-10	2013-04-11	165	165	165	165	0	1816652063	
2013-04-11	2013-04-12	124.9	124.9	124.9	124.9	0	1375150561	
2013-04-12	2013-04-13	117	117	117	117	0	1288796935	
2013-04-13	2013-04-14	93	93	93	93	0	1025244788	
2013-04-14	2013-04-15	90	90	90	90	0	992172375	
2013-04-15	2013-04-16	82.386	82.386	82.386	82.386	0	908234592.1	
2013-04-16	2013-04-17	68.3557	68.3557	68.3557	68.3557	0	754428375.7	
2013-04-17	2013-04-18	93.07	93.07	93.07	93.07	0	1027322172	
2013-04-18	2013-04-19	109.01	109.01	109.01	109.01	0	1203270548	
2013-04-19	2013-04-20	118.48	118.48	118.48	118.48	0	1308409348	
2013-04-20	2013-04-21	126.6155	126.6155	126.6155	126.6155	0	1399400404	
2013-04-21	2013-04-22	119.2	119.2	119.2	119.2	0	1317441610	
2013-04-22	2013-04-23	127.4	127.4	127.4	127.4	0	1408070983	
2013-04-23	2013-04-24	143.475	143.475	143.475	143.475	0	1587452560	
2013-04-24	2013-04-25	154.2	154.2	154.2	154.2	0	1706440807	
2013-04-25	2013-04-26	141.71	141.71	141.71	141.71	0	1568221315	
2013-04-26	2013-04-27	136.9	136.9	136.9	136.9	0	1515921852	
2013-04-27	2013-04-28	128.0001	128.0001	128.0001	128.0001	0	1418303508	
2013-04-28	2013-04-29	134.4444	135.98	132.1	134.21	0	1488338009	
2013-04-29	2013-04-30	134.444	147.488	134	144.54	0	1549500876	
